id,review_text,source,product_category,rating,label,clean_text,label_encoded
882,"Totally unimpressed. Though delivery was expeditious, service was less than exemplary. In a conversation about the item, they state that it comes with a free bag, belt, and strings. None of these were included. When I contacted the vendor, they DM?d me and stated that these items were not included. I quoted the comment but got no reply. Nor did they reply to my question on the page. I have a screen shot as proof. The word ?kit? implies there are items included with the guitar, and it is standard to send a soft case with a guitar or ukulele. However, customers of this store don't even deserve the most basic of service. Nor do the sellers think they need to be transparent about their policies when answering questions. I have to wonder if the appalling service is because I?m a foreigner or a woman, and if the seller assumes I have no knowledge of guitars due to either of these factors. I would not suggest buying from such unscrupulous vendors. 0/10, would not recommend.",daraz.com.np,Fashion and Clothing,1.0,customer_service,totally unimpressed though delivery expeditious service less than exemplary conversation item state comes free bag belt strings none included contacted vendor dm stated items not included quoted comment got no reply nor reply question page screen shot proof word kit implies items included guitar standard send soft case guitar ukulele however customers store don even deserve basic service nor sellers think need transparent policies answering questions wonder appalling service foreigner woman seller assumes no knowledge guitars due either factors would not suggest buying unscrupulous vendors would not recommend,0
883,"worst experience. dashaiko offer bhaner scam gareko malai mann parena. offer bhanne ani accessories napathaune. kin napathako bhanda offerle price kam gareko bhayer re. ani k logic ho yo, offerma ta jhan thaper pathaunu parne. its totally scam n fraudulence. it deserve minus rating.",daraz.com.np,Fashion and Clothing,1.0,customer_service,worst experience dashaiko offer bhaner scam malai mann parena offer bhanne accessories napathaune kin napathako bhanda offerle price kam bhayer re logic offerma jhan thaper pathaunu parne totally scam fraudulence deserve minus rating,0
884,Received in good condition with nice packaging,daraz.com.np,Fashion and Clothing,5.0,delivery,received good condition nice packaging,1
885,yesma bag xaina ma yeslai return gardai xu natra bag pathaunu,daraz.com.np,Fashion and Clothing,5.0,customer_service,yesma bag xaina yeslai return gardai xu natra bag pathaunu,0
886,"ek earbud matra kaam garcha, arko dead nai cha. replacement ko lagi call gareko 3 din bhayo response aayena.",Daraz,Electronics,1.0,customer_service,earbud matra kaam arko dead nai replacement call din response aayena,0
887,"delivery bhayeko box nai thiyena, plastic ma wrapped thyo. earbud ko case damaged thyo.",Daraz,Electronics,2.0,delivery,delivery bhayeko box nai thiyena plastic wrapped earbud case damaged,1
888,smartwatch ko strap futeko aayo. return garna khojda seller le ignore garyo.,Sastodeal,Electronics,1.0,customer_service,smartwatch strap futeko return garna khojda seller ignore,0
889,washing machine ko door latch nai broken aayo. ani service center ma phone uthaudainan.,Daraz,Home & Kitchen,1.0,customer_service,washing machine door latch nai broken service center phone uthaudainan,0
890,"dumbbell set ma rust cha. naya kineko tehi, naya jasto chaina. packaging pani ramro thiyena.",Daraz,Sports & Fitness,2.0,delivery,dumbbell set rust naya kineko tehi naya jasto chaina packaging ramro thiyena,1
891,"cap ko shape bigreko aayo, folding garda thik thiyena. return garna time lagyo.",Sastodeal,Accessories,2.0,customer_service,cap shape bigreko folding garda thik thiyena return garna time lagyo,0
892,rice cooker ko inner pot ma scratch thyo. packaging ramro thiyena hola.,Daraz,Home & Kitchen,3.0,delivery,rice cooker inner pot scratch packaging ramro thiyena hola,1
893,gym bag ko strap silai khuliyo 2 din mai. return garna jhyau bhayo.,Sastodeal,Sports & Fitness,2.0,customer_service,gym bag strap silai khuliyo din mai return garna jhyau,0
894,laptop bag ko lining chyatiyeko aayo. seller le naya pathaune bhanera promise garera pathayena.,Daraz,Electronics,2.0,customer_service,laptop bag lining chyatiyeko seller naya pathaune bhanera promise pathayena,0
895,"maile kitchen rack order gareko, screw haru missing thye. assemble garna sakina.",Daraz,Home & Kitchen,2.0,delivery,maile kitchen rack order screw haru missing thye assemble garna sakina,1
896,"delivery le box nai fiyadera lyayo, product damaged thyo.",Daraz,Home & Kitchen,2.0,delivery,delivery box nai fiyadera lyayo product damaged,1
897,mobile ko tempered glass ko corner nai chipiyeko aayo. packaging ekdam weak.,Sastodeal,Accessories,2.0,delivery,mobile tempered glass corner nai chipiyeko packaging ekdam weak,1
898,"maile rice kineko, packet ma kira thyo. seller le refund diyena.",Sastodeal,Grocery,1.0,customer_service,maile rice kineko packet kira seller refund diyena,0
899,pressure cooker ko weight nai missing aayo. return garna pani time lagayo.,Daraz,Home & Kitchen,1.0,customer_service,pressure cooker weight nai missing return garna time lagayo,0
900,"maile earbud order gareko, delivery boy le arko product diyo.",Daraz,Electronics,1.0,delivery,maile earbud order delivery boy arko product diyo,1
901,masala dabba ko lid ko hinge broken aayo.,Sastodeal,Home & Kitchen,2.0,delivery,masala dabba lid hinge broken,1
902,"gym ball ko pump nai thiyena, inflate garna sakena.",Daraz,Sports & Fitness,2.0,delivery,gym ball pump nai thiyena inflate garna sakena,1
903,"trimmer ko charger cable nai thiyena, box ma kura nai chaina.",Sastodeal,Personal Care,2.0,delivery,trimmer charger cable nai thiyena box kura nai chaina,1
904,gym belt ko buckle plastic bhanga bhako aayo.,Daraz,Sports & Fitness,2.0,delivery,gym belt buckle plastic bhanga bhako,1
905,"maile kharayo return garna, seller le pickup nai gardaina.",Sastodeal,Electronics,1.0,customer_service,maile kharayo return garna seller pickup nai gardaina,0
906,"saree ko fall ali nai thin cha, shape bigrincha.",Daraz,Clothing,3.0,product_feedback,saree fall ali nai thin shape bigrincha,2
907,powerbank ko case crack bhako aayo.,Daraz,Electronics,2.0,delivery,powerbank case crack bhako,1
908,laptop charger ko wire ko insulation chyatiyeko aayo.,Sastodeal,Electronics,2.0,delivery,laptop charger wire insulation chyatiyeko,1
909,maile kettle return garna jada courier le box chaina bhanera reject garyo.,Daraz,Home & Kitchen,2.0,customer_service,maile kettle return garna jada courier box chaina bhanera reject,0
910,"whey protein ko packet seal nai open thyo, refund diyena.",Sastodeal,Sports & Fitness,1.0,customer_service,whey protein packet seal nai open refund diyena,0
911,blender ko jar ko handle futeko aayo.,Sastodeal,Home & Kitchen,2.0,delivery,blender jar handle futeko,1
912,shorts ko lining chyatiyeko aayo.,Sastodeal,Clothing,2.0,delivery,shorts lining chyatiyeko,1
913,kurkure jasto snack packet ma hawa bhayeko aayo.,Sastodeal,Grocery,2.0,delivery,kurkure jasto snack packet hawa bhayeko,1
914,resistance band ko paketi nai fatiyeko aayo.,Daraz,Sports & Fitness,2.0,delivery,resistance band paketi nai fatiyeko,1
915,"oven ko glass door ma crack thyo, nai kholne bittikai.",Sastodeal,Home & Kitchen,1.0,delivery,oven glass door crack nai kholne bittikai,1
916,"water bottle ko cap ko ring missing thyo, leak garcha.",Daraz,Home & Kitchen,2.0,delivery,water bottle cap ring missing leak,1
917,maile hoodie ko replacement magda seller le naya pathaune bhanera pathayena.,Sastodeal,Clothing,2.0,customer_service,maile hoodie replacement magda seller naya pathaune bhanera pathayena,0
918,"gym chalk ko box nai damaged aayo, chalk powder chitriyeko.",Daraz,Sports & Fitness,2.0,delivery,gym chalk box nai damaged chalk powder chitriyeko,1
919,"curtain ko ring haru missing thye, hang garna mildaina.",Sastodeal,Home & Kitchen,2.0,delivery,curtain ring haru missing thye hang garna mildaina,1
920,gym water bottle ko straw nai missing aayo.,Daraz,Sports & Fitness,2.0,delivery,gym water bottle straw nai missing,1
921,cap ko size adjust garne strap broken aayo.,Daraz,Accessories,2.0,delivery,cap size adjust strap broken,1
922,"yoga block ma crack thyo, delivery ko time mai.",Sastodeal,Sports & Fitness,2.0,delivery,yoga block crack delivery time mai,1
923,kitchen knife ko handle ko screw khukeko aayo.,Sastodeal,Home & Kitchen,2.0,delivery,kitchen knife handle screw khukeko,1
924,sports bra ko strap adjust garne plastic broken aayo.,Sastodeal,Clothing,2.0,delivery,sports bra strap adjust plastic broken,1
925,resistance band ko set ma euta band nai missing thyo.,Sastodeal,Sports & Fitness,2.0,delivery,resistance band set euta band nai missing,1
926,"kettle ko base ma scratch thyo, new jasto chaina.",Sastodeal,Home & Kitchen,2.0,delivery,kettle base scratch new jasto chaina,1
927,wireless mouse ko USB receiver missing aayo.,Daraz,Electronics,2.0,delivery,wireless mouse usb receiver missing,1
928,"maile blender return garna call gareko, customer care le cut garyo.",Sastodeal,Home & Kitchen,1.0,customer_service,maile blender return garna call customer care cut,0
929,gym chalk ball ko string chyatiyeko aayo.,Daraz,Sports & Fitness,2.0,delivery,gym chalk ball string chyatiyeko,1
930,saree ko fall ko lace chyatiyeko aayo.,Sastodeal,Clothing,2.0,delivery,saree fall lace chyatiyeko,1
931,yoga mat ko carry bag nai thiyena.,Sastodeal,Sports & Fitness,2.0,delivery,yoga mat carry bag nai thiyena,1
932,"maile oven kineko, instruction manual nai thiyena, use garna garo bhayo.",Sastodeal,Home & Kitchen,2.0,delivery,maile oven kineko instruction manual nai thiyena use garna garo,1
933,shipping was so late it came after a whole week and the box was damaged,Flipkart,Home & Kitchen,2.0,delivery,shipping late came whole week box damaged,1
934,I tried contacting support for a refund but they never responded. Waste of money.,Daraz,Clothing,1.0,customer_service,tried contacting support refund never responded waste money,0
935,"The packaging was excellent, arrived in perfect condition. Fast delivery too!",Daraz,Beauty,5.0,delivery,packaging excellent arrived perfect condition fast delivery too,1
936,warranty claim was a nightmare. representative was rude and unhelpful. never again.,BestBuy,Electronics,2.0,customer_service,warranty claim nightmare representative rude unhelpful never again,0
937,Service is pathetic. Asked for replacement and they gave me runaround for 3 weeks.,Amazon,Home & Kitchen,2.0,customer_service,service pathetic asked replacement gave runaround weeks,0
938,"packaging was minimal but arrived on time, no damage",Amazon,Beauty,4.0,delivery,packaging minimal arrived time no damage,1
939,refund process was smooth and quick. customer service very helpful.,Daraz,Clothing,5.0,customer_service,refund process smooth quick customer service very helpful,0
940,shipping fast but box was open when it arrived,Walmart,Home & Kitchen,4.0,delivery,shipping fast box open arrived,1
941,I contacted support about missing parts and they sent replacements within 2 days. Great service!,BestBuy,Sports,5.0,customer_service,contacted support missing parts sent replacements within days great service,0
942,"arrived earlier than expected, packaging was cute and secure",Etsy,Clothing,5.0,delivery,arrived earlier than expected packaging cute secure,1
943,return policy is a joke. they refused to take it back even though it was defective.,Daraz,Electronics,2.0,customer_service,return policy joke refused take back even though defective,0
944,"sound quality is babal, ali bulky but fits well. ramro cha overall.",Amazon,Electronics,4.0,product_feedback,sound quality babal ali bulky fits well ramro overall,2
945,customer service rep was very polite and solved my issue in one call. thank you!,BestBuy,Electronics,5.0,customer_service,customer service rep very polite solved issue one call thank,0
946,"shipping was super fast, arrived in 2 days. packaging intact.",Amazon,Books,5.0,delivery,shipping super fast arrived days packaging intact,1
947,tried to return but they said i need to pay shipping fees. ridiculous.,eBay,Toys,2.0,customer_service,tried return said need pay shipping fees ridiculous,0
948,packaging was eco-friendly but product box got dented,Daraz,Home & Kitchen,3.0,delivery,packaging eco friendly product box got dented,1
949,support team helped me replace the faulty unit immediately. very satisfied.,BestBuy,Electronics,5.0,customer_service,support team helped replace faulty unit immediately very satisfied,0
950,delivery late by 3 days. package left in rain. not happy.,Amazon,Beauty,2.0,delivery,delivery late days package left rain not happy,1
951,contacted about warranty and they told me to contact manufacturer. useless.,Daraz,Electronics,2.0,customer_service,contacted warranty told contact manufacturer useless,0
952,"packaging was good, product arrived safe. thanks!",Flipkart,Home & Kitchen,5.0,delivery,packaging good product arrived safe thanks,1
953,I requested a refund and it was processed without any hassle. good service.,BestBuy,Electronics,5.0,customer_service,requested refund processed without hassle good service,0
954,"shipping was okay, came on time. box a bit torn but product fine.",Amazon,Books,4.0,delivery,shipping okay came time box bit torn product fine,1
955,customer_service never answered my emails. very disappointed.,eBay,Toys,2.0,customer_service,customer service never answered emails very disappointed,0
956,fast delivery and good packaging. product as described.,Amazon,Electronics,5.0,delivery,fast delivery good packaging product described,1
957,refund took forever but eventually got it. not great service.,Daraz,Clothing,3.0,customer_service,refund took forever eventually got not great service,0
958,shipping was super slow. took 10 days. packaging was ok.,eBay,Beauty,2.0,delivery,shipping super slow took days packaging ok,1
959,contacted support for replacement and they shipped it immediately. thank you!,BestBuy,Electronics,5.0,customer_service,contacted support replacement shipped immediately thank,0
960,"arrived in perfect condition, packaging was very secure.",Amazon,Toys,5.0,delivery,arrived perfect condition packaging very secure,1
961,customer service was rude and unhelpful. i will never buy from this seller again.,Amazon,Clothing,1.0,customer_service,customer service rude unhelpful will never buy seller again,0
962,delivery guy left it at wrong address. lucky neighbor brought it.,Flipkart,Home & Kitchen,2.0,delivery,delivery guy left wrong address lucky neighbor brought,1
963,I asked for warranty service but they said it's not covered. terrible.,BestBuy,Electronics,2.0,customer_service,asked warranty service said not covered terrible,0
964,packaging was minimal but product arrived safe. fast shipping.,Amazon,Beauty,4.0,delivery,packaging minimal product arrived safe fast shipping,1
965,refund process was easy. no questions asked.,eBay,Toys,5.0,customer_service,refund process easy no questions asked,0
966,shipping delayed due to weather but they informed me. packaging intact.,Daraz,Books,4.0,delivery,shipping delayed due weather informed packaging intact,1
967,support team was very helpful in setting up the product. thanks!,BestBuy,Electronics,5.0,customer_service,support team very helpful setting product thanks,0
968,item arrived earlier than expected. box was slightly dented but product fine.,Walmart,Beauty,4.0,delivery,item arrived earlier than expected box slightly dented product fine,1
969,return was rejected because they said i used it. ridiculous.,Flipkart,Electronics,2.0,customer_service,return rejected said used ridiculous,0
970,shipping was fast but packaging was poor. lucky product didn't break.,Amazon,Beauty,3.0,delivery,shipping fast packaging poor lucky product didn break,1
971,customer service took forever to respond but eventually solved issue.,eBay,Clothing,3.0,customer_service,customer service took forever respond eventually solved issue,0
972,"arrived on time, packaging was cute. product as described.",Flipkart,Clothing,5.0,delivery,arrived time packaging cute product described,1
973,I called support for a refund and they processed it in 2 days. good service.,Daraz,Home & Kitchen,5.0,customer_service,called support refund processed days good service,0
974,delivery was late by a week and box was crushed. product ok though.,Amazon,Electronics,3.0,delivery,delivery late week box crushed product ok though,1
975,support team was useless. they didn't help at all.,Flipkart,Electronics,2.0,customer_service,support team useless didn help,0
976,"packaging was great, arrived in perfect condition. fast delivery!",Amazon,Home & Kitchen,5.0,delivery,packaging great arrived perfect condition fast delivery,1
977,refund took 3 weeks and they deducted shipping fee. not happy.,eBay,Clothing,2.0,customer_service,refund took weeks deducted shipping fee not happy,0
978,"shipping was okay, came on time. packaging was decent.",Amazon,Books,4.0,delivery,shipping okay came time packaging decent,1
979,customer service was rude. i will never buy from them again.,Daraz,Toys,1.0,customer_service,customer service rude will never buy again,0
980,arrived fast and well packed. product is great.,BestBuy,Home & Kitchen,5.0,delivery,arrived fast well packed product great,1
981,return process was easy but they took long to refund.,Walmart,Beauty,3.0,customer_service,return process easy took long refund,0
982,shipping was super fast. packaging was eco-friendly and secure.,Amazon,Electronics,5.0,delivery,shipping super fast packaging eco friendly secure,1
983,contacted support and they resolved my issue immediately. great service!,Daraz,Home & Kitchen,5.0,customer_service,contacted support resolved issue immediately great service,0
984,delivery guy left package in rain. box soaked but product ok.,Flipkart,Books,2.0,delivery,delivery guy left package rain box soaked product ok,1
985,refund was denied even though product was defective. terrible support.,BestBuy,Electronics,1.0,customer_service,refund denied even though product defective terrible support,0
986,"packaging was very good, arrived on time. product as described.",Amazon,Beauty,5.0,delivery,packaging very good arrived time product described,1
987,customer service was helpful and gave me a discount for the inconvenience.,Amazon,Electronics,5.0,customer_service,customer service helpful gave discount inconvenience,0
988,shipping was late and box damaged. product inside was fine.,eBay,Toys,3.0,delivery,shipping late box damaged product inside fine,1
989,I requested a warranty replacement and they sent a new one quickly. good service.,BestBuy,Electronics,5.0,customer_service,requested warranty replacement sent new one quickly good service,0
990,arrived earlier than expected. packaging was cute and secure.,Amazon,Beauty,5.0,delivery,arrived earlier than expected packaging cute secure,1
991,return process was a nightmare. had to fight for my refund.,Walmart,Electronics,2.0,customer_service,return process nightmare fight refund,0
992,"shipping was fast, packaging was ok. product works great.",eBay,Sports,4.0,delivery,shipping fast packaging ok product works great,1
993,customer service never answered my calls. very frustrated.,Daraz,Electronics,1.0,customer_service,customer service never answered calls very frustrated,0
994,delivery was on time but box was open. product ok.,Flipkart,Clothing,3.0,delivery,delivery time box open product ok,1
995,refund was processed quickly. no issues. thank you!,Amazon,Toys,5.0,customer_service,refund processed quickly no issues thank,0
996,support team was rude and unhelpful. i will never buy again.,Flipkart,Clothing,2.0,customer_service,support team rude unhelpful will never buy again,0
997,shipping was late by 2 days. packaging was ok.,Amazon,Books,3.0,delivery,shipping late days packaging ok,1
998,contacted support for replacement and they shipped it within a day. great service!,Daraz,Home & Kitchen,5.0,customer_service,contacted support replacement shipped within day great service,0
999,"arrived quickly, packaging was secure. product as expected.",Flipkart,Beauty,4.0,delivery,arrived quickly packaging secure product expected,1
1000,return process was easy but they took forever to refund.,Walmart,Electronics,3.0,customer_service,return process easy took forever refund,0
1001,"shipping was fast, packaging was good. product is great.",Amazon,Home & Kitchen,5.0,delivery,shipping fast packaging good product great,1
1002,customer service was very helpful. resolved my issue quickly.,Flipkart,Clothing,5.0,customer_service,customer service very helpful resolved issue quickly,0
1003,delivery was late and box was damaged. product inside was ok.,eBay,Electronics,3.0,delivery,delivery late box damaged product inside ok,1
1004,refund was denied. terrible service.,Daraz,Home & Kitchen,2.0,customer_service,refund denied terrible service,0
1005,"packaging was great, arrived on time. product works perfectly.",Amazon,Beauty,5.0,delivery,packaging great arrived time product works perfectly,1
1006,shipping was super slow. took 2 weeks. packaging was ok.,Daraz,Books,2.0,delivery,shipping super slow took weeks packaging ok,1
1007,return process was smooth. no issues.,Flipkart,Clothing,5.0,customer_service,return process smooth no issues,0
1008,arrived in perfect condition. packaging was very secure.,eBay,Sports,5.0,delivery,arrived perfect condition packaging very secure,1
1009,"shipping was fast, packaging was ok. product is good.",Amazon,Beauty,4.0,delivery,shipping fast packaging ok product good,1
1010,refund took 3 weeks but eventually got it. not great.,Walmart,Electronics,3.0,customer_service,refund took weeks eventually got not great,0
1011,delivery was on time but box was crushed. product ok.,Daraz,Home & Kitchen,3.0,delivery,delivery time box crushed product ok,1
1012,support team was helpful and gave me a replacement. thanks!,BestBuy,Electronics,5.0,customer_service,support team helpful gave replacement thanks,0
1013,shipping was late by 3 days. packaging was ok.,Flipkart,Beauty,3.0,delivery,shipping late days packaging ok,1
1014,customer service never answered my emails. very disappointed.,Walmart,Electronics,2.0,customer_service,customer service never answered emails very disappointed,0
1015,"shipping was fast, packaging was great. product works perfectly.",Amazon,Home & Kitchen,5.0,delivery,shipping fast packaging great product works perfectly,1
1016,delivery was late and box damaged. product inside ok.,Daraz,Books,3.0,delivery,delivery late box damaged product inside ok,1
1017,"packaging was excellent, product arrived in perfect condition.",Amazon,Beauty,5.0,delivery,packaging excellent product arrived perfect condition,1
1018,return process was a hassle. had to call multiple times.,Amazon,Clothing,2.0,customer_service,return process hassle call multiple times,0
1019,delivery was late and box was crushed. product inside ok.,Daraz,Home & Kitchen,3.0,delivery,delivery late box crushed product inside ok,1
1020,return process was easy. no questions asked.,Daraz,Toys,5.0,customer_service,return process easy no questions asked,0
1021,refund ko lagi message gareko tara reply aayena dhilo vayo,daraz.com.np,Electronics,1.0,customer_service,refund message reply aayena dhilo,0
1022,seller le response dine bhanera basda basda dherai time lagyo,daraz.com.np,Electronics,2.0,customer_service,seller response dine bhanera basda basda dherai time lagyo,0
1023,return garna khojeko tara process ali jhanjhatilo lagyo,daraz.com.np,Electronics,2.0,customer_service,return garna khojeko process ali jhanjhatilo lagyo,0
1024,customer service team le problem bujhna dhilo garyo,daraz.com.np,Electronics,2.0,customer_service,customer service team problem bujhna dhilo,0
1025,refund status check garda pani update dekhaudaina,daraz.com.np,Electronics,1.0,customer_service,refund status check garda update dekhaudaina,0
1026,seller sanga contact garna khojda message seen matra huncha,daraz.com.np,Electronics,1.0,customer_service,seller sanga contact garna khojda message seen matra,0
1027,warranty ko kura sodhda proper answer payina,daraz.com.np,Electronics,2.0,customer_service,warranty kura sodhda proper answer payina,0
1028,exchange request pathauda response nai aayena,daraz.com.np,Electronics,1.0,customer_service,exchange request pathauda response nai aayena,0
1029,complaint gareko thiye tara solution pauna garo bhayo,daraz.com.np,Electronics,2.0,customer_service,complaint solution pauna garo,0
1030,refund paisa ajhai samma wallet ma aako chaina,daraz.com.np,Electronics,1.0,customer_service,refund paisa ajhai samma wallet aako chaina,0
1031,seller le order confirm garera pani silent bhayo,daraz.com.np,Electronics,1.0,customer_service,seller order confirm silent,0
1032,return pickup ko lagi call garcha bhanera kuraye,daraz.com.np,Electronics,2.0,customer_service,return pickup call bhanera kuraye,0
1033,support team le same reply matra diyo actual help chaina,daraz.com.np,Electronics,2.0,customer_service,support team same reply matra diyo actual help chaina,0
1034,after sales service ali weak lagyo malai,daraz.com.np,Electronics,2.0,customer_service,sales service ali weak lagyo malai,0
1035,refund garnu parne vayera request gareko tara stuck cha,daraz.com.np,Electronics,1.0,customer_service,refund garnu parne vayera request stuck,0
1036,exchange ko barema sodhda kasaile clear explanation diyenan,daraz.com.np,Electronics,2.0,customer_service,exchange barema sodhda kasaile clear explanation diyenan,0
1037,delivery bhanda pahila seller le reply gardainathyo,daraz.com.np,Electronics,1.0,customer_service,delivery bhanda pahila seller reply gardainathyo,0
1038,return process easy bhayena alikati confusing lagyo,daraz.com.np,Electronics,2.0,customer_service,return process easy bhayena alikati confusing lagyo,0
1039,service center bata call auna dherai delay bhayo,daraz.com.np,Electronics,1.0,customer_service,service center call auna dherai delay,0
1040,help desk le mero issue ignore gare jasto lagyo,daraz.com.np,Electronics,1.0,customer_service,help desk mero issue ignore gare jasto lagyo,0
1041,refund request approve bhako tara settlement aayena,daraz.com.np,Electronics,1.0,customer_service,refund request approve bhako settlement aayena,0
1042,buyer lai support garne kura ma weak raicha,daraz.com.np,Electronics,2.0,customer_service,buyer support kura weak raicha,0
1043,seller response ekdam slow bhayo lastai kuraucha,daraz.com.np,Electronics,2.0,customer_service,seller response ekdam slow lastai kuraucha,0
1044,broken item aayepachi replace garna garo bhayo,daraz.com.np,Electronics,1.0,customer_service,broken item aayepachi replace garna garo,0
1045,customer care ma phone garera pani answer mileko chaina,daraz.com.np,Electronics,1.0,customer_service,customer care phone answer mileko chaina,0
1046,refund process ma k garne ho bhanna sakena koi,daraz.com.np,Electronics,2.0,customer_service,refund process bhanna sakena koi,0
1047,return apply garepachi pani kei update chaina,daraz.com.np,Electronics,1.0,customer_service,return apply garepachi kei update chaina,0
1048,seller le wrong item pathaera pani responsibility liyena,daraz.com.np,Electronics,2.0,customer_service,seller wrong item pathaera responsibility liyena,0
1049,support le issue solve garna dherai din lagayo,daraz.com.np,Electronics,2.0,customer_service,support issue solve garna dherai din lagayo,0
1050,refund ko lagi feri feri follow up garnu paryo,daraz.com.np,Electronics,1.0,customer_service,refund feri feri follow garnu paryo,0
1051,delivery ekdam dhilo bhayo expected bhanda dherai pachi,daraz.com.np,Electronics,2.0,delivery,delivery ekdam dhilo expected bhanda dherai pachi,1
1052,package auda box ali thichiyeko thiyo tara item thik thiyo,daraz.com.np,Electronics,3.0,delivery,package auda box ali thichiyeko item thik,1
1053,courier le call garepachi matra saman lina paye,daraz.com.np,Electronics,2.0,delivery,courier call garepachi matra saman lina paye,1
1054,delivery time ma aayo khusi lagyo ramro service,daraz.com.np,Electronics,5.0,delivery,delivery time khusi lagyo ramro service,1
1055,wrong address ma pathauna khojeko jasto lagyo,daraz.com.np,Electronics,1.0,delivery,wrong address pathauna khojeko jasto lagyo,1
1056,delivery boy polite thiyo ani timely deliver garyo,daraz.com.np,Electronics,5.0,delivery,delivery boy polite timely deliver,1
1057,parcel ramrari tape gareko thiyo safe feel bhayo,daraz.com.np,Electronics,5.0,delivery,parcel ramrari tape safe feel,1
1058,shipment ko update ali late aayo tara finally item paaye,daraz.com.np,Electronics,3.0,delivery,shipment update ali late finally item paaye,1
1059,box open garda saman ali loose thiyo,daraz.com.np,Electronics,3.0,delivery,box open garda saman ali loose,1
1060,delivery 3 din mai aayo expected bhanda chito,daraz.com.np,Electronics,5.0,delivery,delivery din mai expected bhanda chito,1
1061,courier le ghar samma lyayera dherai sajilo banayo,daraz.com.np,Electronics,5.0,delivery,courier ghar samma lyayera dherai sajilo banayo,1
1062,parcel ko outer box damaged thiyo tara product thik thiyo,daraz.com.np,Electronics,3.0,delivery,parcel outer box damaged product thik,1
1063,delivery schedule change bhayera kurda kurda jhanjhat bhayo,daraz.com.np,Electronics,2.0,delivery,delivery schedule change bhayera kurda kurda jhanjhat,1
1064,package ramailo sanga aayo ani cover pani thik thiyo,daraz.com.np,Electronics,4.0,delivery,package ramailo sanga cover thik,1
1065,delivery ma delay bhaye pani item receive garda khusi lagyo,daraz.com.np,Electronics,3.0,delivery,delivery delay bhaye item receive garda khusi lagyo,1
1066,delivery person le call nagari sidha gate ma rakhdiyo,daraz.com.np,Electronics,2.0,delivery,delivery person call nagari sidha gate rakhdiyo,1
1067,maal khub chito aayo maile expect gareko bhanda chito,daraz.com.np,Electronics,5.0,delivery,maal khub chito maile expect bhanda chito,1
1068,packaging normal thiyo tara damage kehi dekhiya chaina,daraz.com.np,Electronics,4.0,delivery,packaging normal damage kehi dekhiya chaina,1
1069,delivery ko tracking ali confusing lagyo aru thik thiyo,daraz.com.np,Electronics,3.0,delivery,delivery tracking ali confusing lagyo aru thik,1
1070,parcel ko corner ma halka dent thiyo,daraz.com.np,Electronics,3.0,delivery,parcel corner halka dent,1
1071,courier ko behaviour ramro ra friendly thiyo,daraz.com.np,Electronics,5.0,delivery,courier behaviour ramro friendly,1
1072,delivery time kai aayo ani order smooth bhayo,daraz.com.np,Electronics,5.0,delivery,delivery time kai order smooth,1
1073,package tightly packed thiyo lekhna layak kei damage chaina,daraz.com.np,Electronics,5.0,delivery,package tightly packed lekhna layak kei damage chaina,1
1074,delivery dhilo bhayeko le concern lagyo tara item paaye,daraz.com.np,Electronics,2.0,delivery,delivery dhilo bhayeko concern lagyo item paaye,1
1075,shipment ko update herda herda thakai lagyo,daraz.com.np,Electronics,2.0,delivery,shipment update herda herda thakai lagyo,1
1076,delivery fast thiyo ani item safe condition ma aayo,daraz.com.np,Electronics,5.0,delivery,delivery fast item safe condition,1
1077,product wrong gate ma drop bhayeko raicha later find gare,daraz.com.np,Electronics,1.0,delivery,product wrong gate drop bhayeko raicha later find gare,1
1078,delivery person le confirm garera matra handover garyo,daraz.com.np,Electronics,5.0,delivery,delivery person confirm matra handover,1
1079,parcel kholda packaging ekdam clean ra neat thiyo,daraz.com.np,Electronics,5.0,delivery,parcel kholda packaging ekdam clean neat,1
1080,delivery ma ali wait garna paryo but okay thiyo,daraz.com.np,Electronics,3.0,delivery,delivery ali wait garna paryo okay,1
1081,refund ko lagi request gareko 5 din bhayo tara response nai aayena,daraz.com.np,Electronics,2.0,customer_service,refund request din response nai aayena,0
1082,seller lai message gareko tara reply nai gardaina lastai dukha lagyo,daraz.com.np,Electronics,1.0,customer_service,seller message reply nai gardaina lastai dukha lagyo,0
1083,return process bujhna garo bhayo kasaile help garena,daraz.com.np,Electronics,2.0,customer_service,return process bujhna garo kasaile help garena,0
1084,customer_service le mero problem solve garna dherai time lagayo,daraz.com.np,Electronics,2.0,customer_service,customer service mero problem solve garna dherai time lagayo,0
1085,refund approve bhayo tara paisa account ma aayena ajhai samma,daraz.com.np,Electronics,1.0,customer_service,refund approve paisa account aayena ajhai samma,0
1086,seller sanga kura garna khojda ignore gare jasto lagyo,daraz.com.np,Electronics,2.0,customer_service,seller sanga kura garna khojda ignore gare jasto lagyo,0
1087,warranty claim garna khojda proper guidance payena,daraz.com.np,Electronics,2.0,customer_service,warranty claim garna khojda proper guidance payena,0
1088,complaint register gareko tara follow up chaina kei,daraz.com.np,Electronics,1.0,customer_service,complaint register follow chaina kei,0
1089,return approve bhayepani pickup lina koi aayena,daraz.com.np,Electronics,2.0,customer_service,return approve bhayepani pickup lina koi aayena,0
1090,service center ko response slow bhayera problem solve vayena,daraz.com.np,Electronics,2.0,customer_service,service center response slow bhayera problem solve vayena,0
