id,review_text,source,product_category,item_id,item_title,rating,buyer_name,review_date,label
909,khasro cotton rahe6.,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,5,khilnath D.,14 Oct 2020,
910,Satisfied....,daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,5,neha,21 Jun 2020,
911,"nice ,comfortable,",daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women-WTP4797,5,r***a,04 Nov 2019,
912,It is not comfortable for me i don't like it...,daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women-WTP4797,5,D***.,25 Sep 2019,
913,It is more transparent than expected . first thought after opening the package,daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women-WTP4797,5,M***.,10 Sep 2019,
914,nice like it,daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women-WTP4797,5,S***.,10 Jul 2019,
915,(s)size vanne ko M size delivered vayo tar kapdaa ramro xa,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,4,S***.,10 Feb 2023,
916,average.same as the picture.,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,4,A***.,29 Dec 2021,
917,Thank you,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,4,*******493,19 Jul 2021,
918,Nice,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,4,AANAND T.,04 Sep 2020,
919,"it is a bit different than I expected, but it's alright. size is just fit comfortably. I hope it doesn't shrink on washing.",daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,4,P***.,20 Aug 2020,
920,Nice color and quality,daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women-WTP4797,4,Poonam N.,28 Jul 2020,
921,"Theki xa saman 
Not best 
Not worse",daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,3,9***2,07 Jun 2022,
922,such a scam..worst experience of daraz ..I've ordered 's' size but its M size. its totally different than shown in picture .looks like gents tshirt.. disgusting 🤮,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,1,n***a,23 May 2024,
923,Totally disappointed! Waste of time & money. Received very poor product than advertised. Better not to buy! 😠😠,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,1,Sunil T.,05 Feb 2024,
924,bad quality,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,1,*******119,19 Dec 2023,
925,"not good finishing.
not equality at neck",daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,1,Denie R.,11 Dec 2023,
926,खासै राम्रो छैन महगो भयो मजा आयेन,daraz.com.np,Fashion and Clothing,100952392,Creative Touch Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,2,Hari S.,08 Aug 2021,
927,Not quite satisfied with the product.,daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women-WTP4797,2,Pawan B.,12 Dec 2019,
928,I wish I could rate it negative....,daraz.com.np,Fashion and Clothing,100952392,Maroon Front Buttoned Cotton Kurta Shirt For Women WTP4797,1,S***.,14 Nov 2019,
929,came the exact product . like the packaging .overall recommended,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,S***l,4 days ago,
930,thik xa rea,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***6,2 weeks ago,
931,"The shoes is worth paying for..
However, the texture is hard may be because it's fresh and new otherwise it's good ❤️😃..
Perfect for formal and casual wear both..",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Shristi Sharma,30 Jan 2026,
932,nepali brand vaye pani quality ramro raixa...,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,m***2,31 Dec 2025,
933,ekdamei comfortable xa ramroo xa you can order without hesitation hai .....,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,d***5,17 Dec 2025,
934,रंग सोचेको भन्दा थोरै फरक भएपनि पुर्ण रुपमा सन्तुष्ट!,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Subodh Duwadi,08 Dec 2025,
935,Good 👍 will buy next time also...good experience,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,s***1,10 Nov 2025,
936,very nice,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,Ritesh Shrestha,06 Nov 2025,
937,ramro lagyoo 😊,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,D***j,01 Nov 2025,
938,I loved the product and the colour I would buy from this place again.,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,s***9,27 Oct 2025,
939,very nice product,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,dhunganaanuja96,18 Oct 2025,
940,nice 👍 very comfortable ❤️price Pani thikai xa,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,pinki,15 Oct 2025,
941,good quality like it 👍,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,Sunil K.,09 Oct 2025,
942,Worst quality shoes please don't buy it just because of low price.,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,BTS A.,23 Sep 2025,
943,good,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,Radhika M.,25 Aug 2025,
944,Worth the price,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,Prasannata,24 Jul 2025,
945,it's good,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,9***4,13 Jul 2025,
946,Amazing shoes!! Love it. It’s really good for running and worth the price actually!!,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,shruti G.,11 Jul 2025,
947,Best,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,D***.,18 Jun 2025,
948,aati naramro,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,R***.,11 Jun 2025,
949,Loved it,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,Sami Y.,26 May 2025,
950,good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,D***.,25 Apr 2025,
951,so good,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,9***9,25 Apr 2025,
952,sarai ramro lago 😊😊,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,9***0,21 Apr 2025,
953,Nice product,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,jndtkv2pjy,15 Apr 2025,
954,good product same as pic 👍,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,Shalu B.,12 Apr 2025,
955,"ekdum.ramro lagyo fit pani aayo .... 
First online shoe buy bhayer size maa confuse thiye .. seller is also... helpful .and responsive ....",daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,A***S,11 Apr 2025,
956,not as expected,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Parvati N.,01 Apr 2025,
957,sochako jastai aayo 🥰thanks 😊,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,sunarasmita582,25 Mar 2025,
958,ramro lagyo price ni affordable.,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,sita,20 Mar 2025,
959,It is so nice ..loved it☺️,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***3,12 Mar 2025,
960,according to price its fine for occasional use.,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,s***8,27 Feb 2025,
961,very cute and lovely,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***3,13 Feb 2025,
962,Good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***8,25 Jan 2025,
963,Good as per price..,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,5,Purnima S.,21 Jan 2025,
964,Better than I expected so I'd say it's a steal. one of the best offer,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Si M.,02 Jan 2025,
965,nice n quick delivery,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Ashok D.,16 Dec 2024,
966,Good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,guest,10 Dec 2024,
967,delivery huna 2 hapta jati lagyo tara shoes ekdam ramro raixa mailya 850 ko sale lagda kinathya full satisfy 💗,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,S***.,09 Dec 2024,
968,Not good quality,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Laxmi M.,09 Dec 2024,
969,"totally loved it❤️❤️
just as shown in the picture..
thankyou🍀",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Sukritee D.,03 Dec 2024,
970,ramro xa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***1,02 Dec 2024,
971,satisfying,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Third-Party-User,01 Dec 2024,
972,Nice shoes,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Saraswoti S.,29 Nov 2024,
973,Very nice same as picture. Also I got it in the offer price.,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Bimm,29 Nov 2024,
974,nice,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,K***.,28 Nov 2024,
975,price according ramro xa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Sunita A.,28 Nov 2024,
976,First of all the delivery package is very good. And the quality of the shoes is  Also excellent I got the item as shown in the photo here It is good to get high quality shoes at such a price. ❤️❤️,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,S***.,28 Nov 2024,
977,I love it ☺️it perfectly fit me and its so Comfy I want to order another one also ☺️,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,ritikakoirala87654321,27 Nov 2024,
978,good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***5,27 Nov 2024,
979,Goood,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,guest,26 Nov 2024,
980,"Really liked the shoes, very comfortable and cute. price anusar dherai ramro xa.",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***2,25 Nov 2024,
981,"product ta same to same xa
tara quality ta sabai plastic hoo
kati nai tikla raaa
kamjor xa
price ta yei ni dherae vayo
ani size 38 magako 40 aako xa",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,K***.,24 Nov 2024,
982,size arko parexa change  garnu parne mero,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***3,21 Nov 2024,
983,jutta yekdam ramro xa yeti Kam price ma yesto ramro jutta delivery Pani fast xa quality ni dami xa thank you 💗 🥰,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Third-Party-User,20 Nov 2024,
984,"Perfect layout  more than expected☺️
Promote Nepali product😌❤️",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Anju M.,19 Nov 2024,
985,Not bad,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***4,19 Nov 2024,
986,good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***3,17 Nov 2024,
987,Nice cha!,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***6,15 Nov 2024,
988,Better shose,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Shiva P.,14 Nov 2024,
989,its very comfortable and it was far better than my expectations. Loved it✨,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,K***i,2 weeks ago,
990,product ramrai cha tara mero lagi bhanera kineko jutta mummy lai thik bhayo 🤣🤣🤣,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,N***a,08 Jan 2026,
991,Nice shoes. The color is good. They feel a little hard but are comfortable to wear. Delivery was on time and at the right place. Packaging was good. Thank you.,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,shilu Chhetri,17 Dec 2025,
992,"it's same as shown in the picture, my mom liked it",daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,4,C***i,18 Nov 2025,
993,"got my order and its exactly the same 
though the delivery was late but they had already assured me of the late delivery so no problem 
thank you",daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,4,L***.,17 Jul 2025,
994,comfy and nice,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,usha B.,30 Nov 2024,
995,nicee,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,R***.,17 Nov 2024,
996,it's nice according to the price 👍👍,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,Jasmine,08 Nov 2024,
997,nice product at a reasonable price. Liked it,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,9***1,19 Aug 2024,
998,overall good but a bit dirty from inside,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,9***0,15 Aug 2024,
999,little different than i hv ordered as it is not in pink which i hv ordered but i love this,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,S***.,02 Aug 2024,
1000,Very nice,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,Shovana R.,23 Jul 2024,
1001,worth of price..but size bit smaller then others.,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,p***h,16 Jul 2024,
1002,"Quality thikai xa as per price, but I did not feel comfortable using it. Shoes ko ear le hidda khuttama lagxa, grip thikai xa, even the material is not that good.",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,sunita B.,06 Jul 2024,
1003,"Although delivery time was late,the product are good❤️",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,Rubi M.,19 Jun 2024,
1004,Good quality & worth the price,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,S***.,09 Jun 2024,
1005,it's too good.... 🫶❤,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,Radha D.,19 May 2024,
1006,Shoes ramro xa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,ashu,25 Apr 2024,
1007,nice product,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,9***1,23 Apr 2024,
1008,quality good comfort thank you seller and daraz,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,4,ming,08 Apr 2024,
1009,okay,daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,3,9***5,18 Nov 2025,
1010,Pretty good for it's price.,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,P***.,20 Sep 2024,
1011,"delivery 🚚 ramro xa😊 tarw Ali juta safa Garey rw pathaun pareyo dheraii fogar vayo😑😑 2,3 CHOTI🧐 lagayrw pathako jasto xa 🙃",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,9***4,09 Aug 2024,
1012,price anushar ramro xa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,r***.,26 Jul 2024,
1013,Comfortable xaina,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,9***3,13 Jul 2024,
1014,Shoes dirty xa 🤬atleast ramro snga safaa rakhnu parni,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,Pradeep C.,18 Jun 2024,
1015,price aanusar quality thik xa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,9***5,16 Jun 2024,
1016,sturdy quality,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,siddharth M.,02 Jun 2024,
1017,"Store ma rakhda rakhdai for bhako hola, tara jutta pathauda clean garera pathaunu bhako bhaye hunthyo, kalo for thyo lace ko side tira.",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,Prakash A.,10 May 2024,
1018,good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,3,Ashok S.,30 Apr 2024,
1019,"Lace ko color nei slightly different xa euta fohor jasto xa 
Ani jutta ma ni fohor lako xa paila lagako jastai.",daraz.com.np,Fashion and Clothing,129703913,Titex White and Pink Color Simple Fashionable Sneakers For Women-1203,2,Timila Xtha,05 Nov 2025,
1020,2xoti dhudai chyatiyo xeu xeu mai...low quality tyasai poisa gayo...kasaile ni na linu hola yo shoes,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,1,Anita K.,23 Sep 2024,
1021,very very poor,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,1,S***.,13 Sep 2024,
1022,"Disappointed with the Condition of the Shoes

I recently purchased a pair of these shoes, expecting them to arrive in new condition. Unfortunately, when I received them, the shoes were used and dirty. There were visible scuff marks, dirt on the soles, and even signs of wear inside the shoes. This was extremely disappointing, especially considering this and my expectations for quality.

I hope this is an isolated incident, but it has made me hesitant to order from this seller again.",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,1,M***.,29 Aug 2024,
1023,The shoe is good for this price but it was dirty and stained inside. So I was unsatisfied with the product,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,2,A***.,05 Aug 2024,
1024,👍 👌 okay nice onces,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,1,9***6,25 Jul 2024,
1025,lako 4 din  mai juta ma vuwa auna thalyo rw yo juta lay lastai polxaa khuta ma,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,1,D***.,23 Jul 2024,
1026,"Shoes pathauda ekchoti check garnu vaya hune shoes agadhi design k ho purai tero mero cha 
ramro lagena",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,1,Bijay N.,19 Jul 2024,
1027,pink vanerw k pathayo koi Tara quality bbl xaa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,1,mikasa,03 Jul 2024,
1028,comfortable and cute,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***2,30 Oct 2024,
1029,good quality,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Yamuna,23 Jul 2024,
1030,Nice 😊,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***0,17 Apr 2024,
1031,Worst,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,S***.,11 Nov 2024,
1032,its really soft i liked it.😍😍😍 gud product in this price rate. thank you seller,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,a***n,19 Jul 2024,
1033,worst than expected,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***6,19 Oct 2024,
1034,it's worth to price and the product is satisfying ❤️,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Swastika S.,06 Oct 2024,
1035,good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***4,13 Sep 2024,
1036,jutta ramro xa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,r***.,06 Nov 2024,
1037,Worth purchasing both qualitatively and financially 🤗,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Sandhya P.,29 Apr 2024,
1038,paisa anusaar thikai x,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***4,26 Jul 2024,
1039,"very nice product, socheko vanda ni.. price ni sasto.. comfortable too. chitta bujhyo. delivery chai ali dhila vayo.",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Sweta S.,12 Apr 2024,
1040,As shown in picture it was good.Recommended,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***9,27 Aug 2024,
1041,Best,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,kiran G.,11 Aug 2024,
1042,Good,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Kaushal B.,23 Oct 2024,
1043,Excellent product. Thank you all,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Saroop S.,17 Aug 2024,
1044,The quality is so good as per the price. Highly recommended👌.,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***2,24 Jul 2024,
1045,Shoes was awesome and delivery rider was so friendly,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***5,05 Aug 2024,
1046,love it ❤️😚,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***2,30 Jul 2024,
1047,very nice. I like it 👌,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,santoshi N.,18 Oct 2024,
1048,ekdammm besttt dhukka vayera lida hunxa,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,9***0,12 May 2024,
1049,"babal product yeti sasto ma dami quality ko product 🔥🔥
Thanks to team daraz",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,G***.,11 Aug 2024,
1050,beautiful ❤️,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,deepak P.,08 Sep 2024,
1051,"It's quality is fine  
but it's quite dirty and at the edges",daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,P***.,30 Sep 2024,
1052,Shoes are good as expected 👌,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Sudip P.,23 Oct 2024,
1053,According to the price it's worth it let's see how long it'll last,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,P***.,22 Sep 2024,
1054,Thank you so much,daraz.com.np,Fashion and Clothing,129703913,Titex White Color Simple Fashionable Sneakers For Women-1203,5,Barsha,14 Jul 2024,
1055,Assemble garnai aayena vag tara it's good 🤍,daraz.com.np,Fashion and Clothing,110509329,Sharingan Naruto Sasuke Akatsuki Unisex Backpack For School and College | Fashion Anime Symbol Unisex Backpack,5,T***r,1 week ago,
1056,"Love this black tactical backpack from Daraz! The Jiraiya toad summon print on the front and Naruto logo on the back are spot-on and vibrant. It's spacious, durable with strong zippers and straps, and great for daily use. Fast delivery too – total value for money! Highly recommend for Naruto fans! 🔥🐸",daraz.com.np,Fashion and Clothing,110509329,Sharingan Naruto Sasuke Akatsuki Unisex Backpack For School and College | Fashion Anime Symbol Unisex Backpack,5,krishnaydv7094401,19 Dec 2025,
1057,Bag is best forever,daraz.com.np,Fashion and Clothing,110509329,Sharingan Naruto Sasuke Akatsuki Unisex Backpack For School and College | Fashion Anime Symbol Unisex Backpack,5,Bibek Nepali,06 Dec 2025,
1058,damm this is too good.as a anime fan myself i really do love the product; it is stylish and comfortable.i also thanks daraz team for quick delivery.,daraz.com.np,Fashion and Clothing,110509329,Sharingan Naruto Sasuke Akatsuki Unisex Backpack For School and College | Fashion Anime Symbol Unisex Backpack,5,p***a,30 Nov 2025,
1059,I got the product so quickly within 2 days and I am happy with quality of the product and it was same as I expected,daraz.com.np,Fashion and Clothing,110509329,Sharingan Naruto Sasuke Akatsuki Unisex Backpack For School and College | Fashion Anime Symbol Unisex Backpack,5,sachinsubedi0717,17 Nov 2025,
1060,ramro xa price anusar quality rmro xa,daraz.com.np,Fashion and Clothing,110509329,Sharingan Naruto Sasuke Akatsuki Unisex Backpack For School and College | Fashion Anime Symbol Unisex Backpack,5,shantiregmi394,09 Nov 2025,
