id,review_text,source,product_category,rating,label
465,"bulid quality is pretty good,i like it but I made mistake I should've buy the 40 kg coz I can easily chest press 17 kg and in 20 kg weighted i can only lift 10 kg each side so, it doesn't giveing that kick but to be honest it's built quality is good and that 40 kg weight stuff is my own mistake. I'm not saying anything to product, I'll perfer to buy this.no cap it's good.",daraz.com.np,Sports & Fitness,5.0,product_feedback
466,High quality product with sppedy service but 1pc of bolt to tighten the plate is missing. Supposed to receive 4pcs of bolt but got only 3 pcs.,daraz.com.np,Sports & Fitness,5.0,product_feedback
467,amazing product. weights r a bit slippery which is a bit dangerous but very good,daraz.com.np,Sports & Fitness,5.0,product_feedback
468,Nice quality but alli paper size dherai huna partheo....Tara ekdam raamro,daraz.com.np,Stationery,5.0,product_feedback
469,Little thin than I expected but it gets the job done. I am halfway through this diary and I am loving it,daraz.com.np,Stationery,5.0,product_feedback
470,The paper is thinner than expected but the hardcover is good,daraz.com.np,Stationery,3.0,product_feedback
471,"Diary is little thinner then expected, dots are not aligned between two pages, paper quality is not as good. Expected little high quality paper and high quality manufacturing from Anupam. Diary is kam chalau",daraz.com.np,Stationery,3.0,product_feedback
472,"It's pretty thin than what you would expect , pages are thin too , for the price would expect more and better.",daraz.com.np,Stationery,3.0,product_feedback
473,disappointed.. the dotted grid is not aligned plus the paper is too low quality,daraz.com.np,Stationery,1.0,product_feedback
474,"Not much attention to detail, very thin. Definitely more expensive than it should be, I have used way better notebooks in same price.",daraz.com.np,Stationery,1.0,product_feedback
475,"overrated, not satisfied with the quantity... local diary ramro aauxa baru",daraz.com.np,Stationery,1.0,product_feedback
476,it's condition is so good,daraz.com.np,Stationery,5.0,product_feedback
477,it lasts long but only writes on smooth surface.,daraz.com.np,Stationery,5.0,product_feedback
478,"some of them were damaged, some dont write and some dont flash.",daraz.com.np,Stationery,5.0,product_feedback
479,Good pen and its working,daraz.com.np,Stationery,5.0,product_feedback
480,i get two pen one is nt working.,daraz.com.np,Stationery,5.0,product_feedback
481,"Exactly as shown, Packaging was a bit damaged. Does the job!",daraz.com.np,Stationery,5.0,delivery
482,saman ramro x ani delivery pani standerd hudorahex ra chadai hunx,daraz.com.np,Stationery,5.0,delivery
483,Good as expected. Not much ink for further use.,daraz.com.np,Stationery,5.0,product_feedback
484,this pen doesn't work...the quality of the product is very poor...people don't get trapped by buying this pen..the upper part the touch light is missing in the pen,daraz.com.np,Stationery,5.0,product_feedback
485,The pen is impressive and really useful to draw attentions of small kids.,daraz.com.np,Stationery,5.0,product_feedback
486,same ani kam ne grxa bbl xa saman,daraz.com.np,Stationery,5.0,product_feedback
487,I have ordered 50+ items in daraz but this is my first time writing review. Product is great genuine value for money good packaging from seller and I ordered one and got two so thanks to seller as well.,daraz.com.np,Stationery,5.0,product_feedback
488,I ordered 5 pieces and the seller sent 6 pieces. Thankyou for such amazing product.,daraz.com.np,Stationery,5.0,delivery
489,I order 4 but until now I have just tried 1 and it worked. They include the light and it works.,daraz.com.np,Stationery,5.0,product_feedback
490,Would be better if it had thinner tip.,daraz.com.np,Stationery,4.0,product_feedback
491,It is really good but it was little broken but its really good,daraz.com.np,Stationery,4.0,product_feedback
492,ramro lagyo tara ink kaile samma chalxa hernu parla,daraz.com.np,Stationery,4.0,product_feedback
493,bought 3pcs in which 1pc have low battery and not used,daraz.com.np,Stationery,3.0,product_feedback
494,very small thing looked big in fotos,daraz.com.np,Stationery,3.0,product_feedback
495,Not suitable for price . No use at alll,daraz.com.np,Stationery,2.0,product_feedback
496,very bad product the light doesnot work .. dont send product like this.. no use,daraz.com.np,Stationery,1.0,product_feedback
497,It is waste of maney,daraz.com.np,Stationery,1.0,product_feedback
498,ramro xa Tara auta ko light Kam xa,daraz.com.np,Stationery,1.0,product_feedback
499,futera aipugexa kei piece...quality not satisfactory #review_unfiltered,daraz.com.np,Stationery,1.0,product_feedback
500,"Light doesnt work, total lost.",daraz.com.np,Stationery,1.0,product_feedback
501,not used yet i did it for gems,daraz.com.np,Stationery,5.0,delivery
502,Good Quality Desk Mat. Feels premium,daraz.com.np,Stationery,5.0,product_feedback
503,"Good mousepad, no damages found. good for this price",daraz.com.np,Stationery,5.0,product_feedback
504,"Best product price range ??Ive been using the Fantech mouse pad for a while now, and overall, Im quite happy with it. The surface is smooth and optimized for both speed and control, which makes it perfect for casual browsing as well as gaming. It provides consistent tracking for my mouse, and the stitched edges help prevent fraying over time. Very quickly deliver. Thank you Daraz Nepal",daraz.com.np,Stationery,5.0,delivery
505,Wayyy too small no recommend,daraz.com.np,Stationery,5.0,product_feedback
506,"**Review: Fantech MP64 XL Gaming Mouse Mat Pad  Purchased from Daraz Nepal for Articulated Designs** We recently added the **Fantech MP64 XL Gaming Mouse Mat Pad** to our workspace at **Articulated Designs**, and it's been a great upgrade for both functionality and comfort. The extended XL size offers plenty of room for a keyboard and mouse, making it perfect not just for gaming setups but also for creative design workflows where precision and smooth cursor movement matter. The surface is smooth yet grippy enough to ensure excellent tracking performance, whether using a standard office mouse or a high-DPI gaming mouse. The stitched edges add to the durability, preventing fraying over time  which is important for daily use in a design studio. The base is non-slip and holds firmly in place, even during long work sessions. The matte black design also gives a clean, minimal aesthetic that fits right in with our workspace setup.",daraz.com.np,Stationery,5.0,product_feedback
507,good but bid around the perimeter should have been given,daraz.com.np,Stationery,5.0,product_feedback
508,Got the product but its size is small,daraz.com.np,Stationery,5.0,product_feedback
509,very good quality mouse pad feels smooth and it's big enough to fit Ur mouse and keyboard too recommended,daraz.com.np,Stationery,5.0,product_feedback
510,"Rubberised back for grip and good quality smooth front, value for money.",daraz.com.np,Stationery,5.0,product_feedback
511,amazing product perfect size fantastic material and best at last very smooth,daraz.com.np,Stationery,5.0,product_feedback
512,Quality is good as per the price.. and delivery was damn fast.. I ordered at night and tomorrow morning the product is at your door step ??,daraz.com.np,Stationery,5.0,delivery
513,Worth the money. Good product,daraz.com.np,Stationery,5.0,delivery
514,I ordered white but they send me blue. Tara sound quality chai ramro cha??,daraz.com.np,Electronics,5.0,delivery
515,The product is really good the delivery's time is also so fast i havent listen to the sound yet cause it came with no charge but hope its atleast good according to the price range,daraz.com.np,Electronics,5.0,delivery
516,"price annusar best, too much late delivery ??, build quality plastic and overall best good, best headphones and battery works 3hrs when using.",daraz.com.np,Electronics,5.0,delivery
517,sound quality ramro xa Tara white ma order garay ko green pathai do Tara ne ramroi xa,daraz.com.np,Electronics,5.0,delivery
518,nice good well product is good fare delevery time,daraz.com.np,Electronics,4.0,delivery
519,"deliver time was too long took 5 days to receive the product. Overall, according to the price its good Tara sound leak hunxa ra speaker ko quality is also no that good, if you wear it will working it makes sounds like the speaker is moving. But according to price range the cons are ignorable.",daraz.com.np,Electronics,4.0,delivery
520,headphones sound & delivery time is very fast,daraz.com.np,Electronics,4.0,delivery
521,well the product is very good like the sound is amazing and the quality is good for the price but the problem is that I ordered black headphones but got blue jst say u don't have black headphones instead of sending us blue headphones instead of phone and the handling of the package was very bad the package was damaged when it reached me well other than that the sound quality is great,daraz.com.np,Electronics,4.0,delivery
522,white ko thau ma blacck aako xa,daraz.com.np,Electronics,3.0,delivery
523,i ordered grey but i owned red colour yar,daraz.com.np,Electronics,3.0,delivery
524,"the product is amazing but the delivery is too late and i odered white headphone, they give me green one but product is good and look like gorgeous??",daraz.com.np,Electronics,3.0,delivery
525,i ordered in wjite but it came pink please exchange it,daraz.com.np,Electronics,1.0,customer_service
526,black colour order gareko pink aayo.... this is not good,daraz.com.np,Electronics,2.0,delivery
527,i ordered in white but for red. that not a fair sound and comfort us good as price but color is ??,daraz.com.np,Electronics,1.0,delivery
528,too bad item I bought this 2 month ago i ordered black but got pink one buts it's ok I thought it was ok at first but after 2 Month it broke,daraz.com.np,Electronics,1.0,delivery
529,The packaging is really bad. It was already so scratched. Charger was also missing.,daraz.com.np,Electronics,1.0,delivery
530,Yestoo futekoo saman pani pathaune hora vnyaaa exchange grdinu paryooo msg garda rply pani garnu hunna ??????,daraz.com.np,Electronics,1.0,customer_service
531,It is damaged so I want to return it please ?? ?? ?? ?? ?? ?? ?? ?? ??,daraz.com.np,Electronics,1.0,customer_service
532,Wth you guys are not doing your job right I ordered black and look what i got,daraz.com.np,Electronics,1.0,delivery
533,poor finishing and package also not so good sound,daraz.com.np,Electronics,2.0,delivery
534,I don't like the packaging and delivery was too late,daraz.com.np,Electronics,2.0,delivery
535,Sent different color packaging was not good no customer service delivery was good,daraz.com.np,Electronics,2.0,customer_service
536,The sound quality was good but it leaks the sounds. I was really disappointed with the sound leakage even when I play in low volume it still heard by people around me. They also sent me the wrong colour I ordered a black one and got a green one.,daraz.com.np,Electronics,2.0,delivery
537,"just because it is discounted to lower price bhandai ma saman nai naramrari dinu prxa bhanney chhaina. Extremely poor packaging, no 3.55 mm jack cable, headphones matra chha and not desired color, extremely disappointed!!",daraz.com.np,Electronics,1.0,delivery
538,I orderd it on daraz and yesterday I got a phone call that my order got cancle then today it has arrived and i ordered silver/white color and I got green color very disappointing from daraz ????,daraz.com.np,Electronics,2.0,delivery
539,Ramro lagyau package Pani ramraii xa,daraz.com.np,Electronics,5.0,delivery
540,it is very good to use and learn nepali handwriting also .it is easy to use and very comfortable.thanks for the fast delivery also.thanks a lot,daraz.com.np,Electronics,5.0,delivery
541,"dekhaune arkai pathaune arkai, worst na magauda hunxa kasaile .......",daraz.com.np,Electronics,5.0,delivery
542,ramrai xa tara delivery ali dhila vayo..,daraz.com.np,Electronics,5.0,delivery
543,good quality and packaging also,daraz.com.np,Electronics,5.0,delivery
544,I like the way they pack all things and with keyboard m satisfied,daraz.com.np,Electronics,5.0,delivery
545,Arko brand ko keyboard paryo Tara price herera thikai xa . packaging pani ramrari thiyo.,daraz.com.np,Electronics,5.0,delivery
546,price anusar thikai xa product chai,daraz.com.np,Electronics,4.0,product_feedback
547,Absolutely does the job Cheaper though with pasal.com,daraz.com.np,Electronics,4.0,product_feedback
548,it product was low budget.if you buy this only for office work and Normal works use. Thank you.,daraz.com.np,Electronics,4.0,product_feedback
549,Dekhauna lai matra Microsmart deliver garne ta praya jasto arkai jasto lagyo *(D-Max).?? Tara ni yo wala ni thikai xa.... not that bad...,daraz.com.np,Electronics,4.0,delivery
550,microsmart bhanera dmax thikaixa Ra ni,daraz.com.np,Electronics,4.0,product_feedback
551,Not the same as describe but works,daraz.com.np,Electronics,4.0,product_feedback
552,nice product but delivery time is to delay.,daraz.com.np,Electronics,3.0,delivery
553,decent quality according to price ??,daraz.com.np,Electronics,3.0,product_feedback
554,showing microsmart and giving JD kee however it is also good.,daraz.com.np,Electronics,3.0,product_feedback
555,"This product can be rated anywhere from 3-3.5 stars and it's not something i would recommend it to anyone who does a lot of typing as the product is of very cheap build and some of the keys get stuck once in a while. Unless you are looking for the cheapest product available, you are better off adding a couple of hundred rupess and buying something else.",daraz.com.np,Electronics,3.0,product_feedback
556,aayeko product different xa Ra photo ma vayeko products different xa,daraz.com.np,Electronics,2.0,delivery
557,Hard keys i don't recommend to buy,daraz.com.np,Electronics,1.0,product_feedback
558,product ta ramro xa tra delevey ma tote ko xa,daraz.com.np,Electronics,1.0,delivery
559,name is different but this keyboard also good ??,daraz.com.np,Electronics,1.0,product_feedback
560,The product was delivered in good condition.,daraz.com.np,Electronics,5.0,delivery
561,nice product .. packaging was perfect!,daraz.com.np,Electronics,5.0,delivery
562,nice and has worked well. deliver was faster than expected. Thank you Daraz,daraz.com.np,Electronics,5.0,delivery
563,Good product with good quality & prize,daraz.com.np,Electronics,5.0,product_feedback
564,.nice ?? quality is good ???? .... packing is also ??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
565,everything is ok except the packaging.the shirt is completely wrinkled everywhere because of the packaging . very disappointed with the service,daraz.com.np,Fashion and Clothing,5.0,delivery
566,Yo shirtt budget anusharkoo ekdmmm goodd xhaa quality ni ramrai xhaa but delivery huna nikeii time layoo????,daraz.com.np,Fashion and Clothing,5.0,delivery
567,"cloth quality exceeded expectation. it's silky soft. Halka thulo chai bhayo Malai XL L fitting hunthito tailor ,ma garyera melaumla",daraz.com.np,Fashion and Clothing,5.0,product_feedback
568,Got product exactly as advertised and amazing quality too size recommendation also spot on,daraz.com.np,Fashion and Clothing,5.0,product_feedback
569,Ekdam ramro xa same as shown as well as colour quality??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
570,ramro xa shirt quality also nice,daraz.com.np,Fashion and Clothing,4.0,product_feedback
571,i mean yeah the quality is good ig its worth buying it!,daraz.com.np,Fashion and Clothing,4.0,product_feedback
572,The product is good.... according to the price,daraz.com.np,Fashion and Clothing,4.0,product_feedback
573,Same as shown. Arrived well packaged.,daraz.com.np,Fashion and Clothing,4.0,delivery
574,Shirt is the way I wanted but I got sent the wrong size. I asked for L size they sent XL.,daraz.com.np,Fashion and Clothing,3.0,delivery
575,I dont like products quality and how it is folded and packaging i feel like i got scam ??????. This wasnt my expectations yar it does look like they show in photo,daraz.com.np,Fashion and Clothing,1.0,product_feedback
576,received product is of low quality with damage.. ALERT!!! DONT BUY FROM THIS STORE,daraz.com.np,Fashion and Clothing,1.0,product_feedback
577,online ho tyhi vyr j grda ni hunx. euta kura dekhayar arko pathauda ni hunx. just ekchoti ko lagi matr business grdo rahexn??,daraz.com.np,Fashion and Clothing,1.0,customer_service
578,Its very nice and perfect size.,daraz.com.np,Fashion and Clothing,5.0,product_feedback
579,"Very comfortable and was shipped exactly the way it looks. It shrank a little after washing and drying, but I am working on losing weight so hopefully it fits well soon!",daraz.com.np,Fashion and Clothing,5.0,product_feedback
580,It is not comfortable for me i don't like it...,daraz.com.np,Fashion and Clothing,5.0,product_feedback
581,It is more transparent than expected . first thought after opening the package,daraz.com.np,Fashion and Clothing,5.0,product_feedback
582,(s)size vanne ko M size delivered vayo tar kapdaa ramro xa,daraz.com.np,Fashion and Clothing,4.0,delivery
583,"it is a bit different than I expected, but it's alright. size is just fit comfortably. I hope it doesn't shrink on washing.",daraz.com.np,Fashion and Clothing,4.0,product_feedback
584,Theki xa saman Not best Not worse,daraz.com.np,Fashion and Clothing,3.0,product_feedback
585,such a scam..worst experience of daraz ..I've ordered 's' size but its M size. its totally different than shown in picture .looks like gents tshirt.. disgusting ??,daraz.com.np,Fashion and Clothing,1.0,product_feedback
586,Totally disappointed! Waste of time & money. Received very poor product than advertised. Better not to buy! ????,daraz.com.np,Fashion and Clothing,1.0,product_feedback
587,not good finishing. not equality at neck,daraz.com.np,Fashion and Clothing,1.0,product_feedback
588,Not quite satisfied with the product.,daraz.com.np,Fashion and Clothing,2.0,product_feedback
589,I wish I could rate it negative....,daraz.com.np,Fashion and Clothing,1.0,customer_service
590,"The shoes is worth paying for.. However, the texture is hard may be because it's fresh and new otherwise it's good ????.. Perfect for formal and casual wear both..",daraz.com.np,Fashion and Clothing,5.0,product_feedback
591,nepali brand vaye pani quality ramro raixa...,daraz.com.np,Fashion and Clothing,5.0,product_feedback
592,good quality like it ??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
593,Worst quality shoes please don't buy it just because of low price.,daraz.com.np,Fashion and Clothing,5.0,product_feedback
594,delivery huna 2 hapta jati lagyo tara shoes ekdam ramro raixa maile 850 ko sale lagda kinathya full satisfy ??,daraz.com.np,Fashion and Clothing,5.0,delivery
595,"Really liked the shoes, very comfortable and cute. price anusar dherai ramro xa.",daraz.com.np,Fashion and Clothing,5.0,product_feedback
596,product ta same to same xa tara quality ta sabai plastic hoo kati nai tikla raaa kamjor xa price ta yei ni dherae vayo ani size 38 magako 40 aako xa,daraz.com.np,Fashion and Clothing,5.0,product_feedback
597,size arko parexa change garnu parne mero,daraz.com.np,Fashion and Clothing,5.0,customer_service
598,product ramrai cha tara mero lagi bhanera kineko jutta mummy lai thik bhayo ??????,daraz.com.np,Fashion and Clothing,4.0,product_feedback
599,Nice shoes. The color is good. They feel a little hard but are comfortable to wear. deliver was on time and at the right place. Packaging was good. Thank you.,daraz.com.np,Fashion and Clothing,4.0,delivery
600,got my order and its exactly the same though the delivery was late but they had already assured me of the late delivery so no problem thank you,daraz.com.np,Fashion and Clothing,4.0,delivery
601,overall good but a bit dirty from inside,daraz.com.np,Fashion and Clothing,4.0,product_feedback
602,little different than i hv ordered as it is not in pink which i hv ordered but i love this,daraz.com.np,Fashion and Clothing,4.0,delivery
603,worth of price..but size bit smaller then others.,daraz.com.np,Fashion and Clothing,4.0,product_feedback
604,"Quality thikai xa as per price, but I did not feel comfortable using it. Shoes ko ear le hidda khuttama lagxa, grip thikai xa, even the material is not that good.",daraz.com.np,Fashion and Clothing,4.0,product_feedback
605,"Although delivery time was late,the product are good??",daraz.com.np,Fashion and Clothing,4.0,delivery
606,Good quality & worth the price,daraz.com.np,Fashion and Clothing,4.0,product_feedback
607,quality good comfort thank you seller and daraz,daraz.com.np,Fashion and Clothing,4.0,product_feedback
608,"delivery ?? ramro xa?? tarw Ali juta safa Garey rw pathaun pareyo dheraii fogar vayo???? 2,3 CHOTI?? lagayrw pathako jasto xa ??",daraz.com.np,Fashion and Clothing,3.0,delivery
609,Shoes dirty xa ??atleast ramro snga safaa rakhnu parni,daraz.com.np,Fashion and Clothing,3.0,product_feedback
610,price aanusar quality thik xa,daraz.com.np,Fashion and Clothing,3.0,product_feedback
611,"Store ma rakhda rakhdai for bhako hola, tara jutta pathauda clean garera pathaunu bhako bhaye hunthyo, kalo for thyo lace ko side tira.",daraz.com.np,Fashion and Clothing,3.0,product_feedback
612,Lace ko color nei slightly different xa euta fohor jasto xa Ani jutta ma ni fohor lako xa paila lagako jastai.,daraz.com.np,Fashion and Clothing,2.0,product_feedback
613,2xoti dhudai chyatiyo xeu xeu mai...low quality tyasai poisa gayo...kasaile ni na linu hola yo shoes,daraz.com.np,Fashion and Clothing,1.0,product_feedback
614,"Disappointed with the Condition of the Shoes I recently purchased a pair of these shoes, expecting them to arrive in new condition. Unfortunately, when I received them, the shoes were used and dirty. There were visible scuff marks, dirt on the soles, and even signs of wear inside the shoes. This was extremely disappointing, especially considering this and my expectations for quality. I hope this is an isolated incident, but it has made me hesitant to order from this seller again.",daraz.com.np,Fashion and Clothing,1.0,product_feedback
615,The shoe is good for this price but it was dirty and stained inside. So I was unsatisfied with the product,daraz.com.np,Fashion and Clothing,2.0,product_feedback
616,lako 4 din mai juta ma vuwa auna thalyo rw yo juta lay lastai polxaa khuta ma,daraz.com.np,Fashion and Clothing,1.0,product_feedback
617,Shoes pathauda ekchoti check garnu vaya hune shoes agadhi design k ho purai tero mero cha ramro lagena,daraz.com.np,Fashion and Clothing,1.0,product_feedback
618,pink vanerw k pathayo koi Tara quality bbl xaa,daraz.com.np,Fashion and Clothing,1.0,product_feedback
619,its really soft i liked it.?????? gud product in this price rate. thank you seller,daraz.com.np,Fashion and Clothing,5.0,product_feedback
620,"very nice product, socheko vanda ni.. price ni sasto.. comfortable too. chitta bujhyo. delivery chai ali dhila vayo.",daraz.com.np,Fashion and Clothing,5.0,delivery
621,Shoes was awesome and delivery rider was so friendly,daraz.com.np,Fashion and Clothing,5.0,delivery
622,babal product yeti sasto ma dami quality ko product ???? Thanks to team daraz,daraz.com.np,Fashion and Clothing,5.0,product_feedback
623,It's quality is fine but it's quite dirty and at the edges,daraz.com.np,Fashion and Clothing,5.0,product_feedback
624,Shoes are good as expected ??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
625,According to the price it's worth it let's see how long it'll last,daraz.com.np,Fashion and Clothing,5.0,product_feedback
626,Assemble garnai aayena vag tara it's good ??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
627,damm this is too good.as a anime fan myself i really do love the product; it is stylish and comfortable.i also thanks daraz team for quick delivery.,daraz.com.np,Fashion and Clothing,5.0,delivery
628,I got the product so quickly within 2 days and I am happy with quality of the product and it was same as I expected,daraz.com.np,Fashion and Clothing,5.0,delivery
629,ramro xa price anusar quality rmro xa,daraz.com.np,Fashion and Clothing,5.0,product_feedback
630,Quality is very good bag space also good,daraz.com.np,Fashion and Clothing,5.0,product_feedback
631,"maile aaja bag receive gare, bag ekdamai ramro lagyo.",daraz.com.np,Fashion and Clothing,5.0,product_feedback
632,ramro xa tarw chain hereko jasto xaina,daraz.com.np,Fashion and Clothing,5.0,product_feedback
633,I like bag .. but delivery is to late ..,daraz.com.np,Fashion and Clothing,5.0,delivery
634,"as expected, better and durable although the akatsuki mark is upside down everything is fine. i brought this last year too and it has always been great!",daraz.com.np,Fashion and Clothing,5.0,product_feedback
635,product is good and no damage.,daraz.com.np,Fashion and Clothing,5.0,product_feedback
636,Ramro ra good quality ko bag parthaidekoma daraz lai dherai dherai thankyou,daraz.com.np,Fashion and Clothing,5.0,product_feedback
637,I think it is big but it can't fit my books it looks big but it is not big from inside,daraz.com.np,Fashion and Clothing,4.0,product_feedback
638,I will give 4.5 stars because the itachi's mangekyo sharingan is messed and the bag is just awsome you should buy it,daraz.com.np,Fashion and Clothing,4.0,product_feedback
639,3days Bhanu hunthyo 9 days lagyo too late delivery,daraz.com.np,Fashion and Clothing,4.0,delivery
640,product is good for the price but delivery is kinda slow,daraz.com.np,Fashion and Clothing,4.0,delivery
641,"Well, I've given 4 stars so it clearly means that I think this is a decent buy for only under 1K. Having established this, I didn't give it 5 stars because the bag is smaller in size than I thought earlier but that may be an advantage, aesthetic wise. I just received the bag today and I've yet to use it on a day to day basis. I hope its robust enough to last me for a long time. And one more thing, the logos are great but they're not as white as they are in the picture. 4 stars!!!",daraz.com.np,Fashion and Clothing,4.0,product_feedback
642,"Product ekdam ramro cha but print chai Ali Kati messy wala payo maile , so hope for improvement in that ??",daraz.com.np,Fashion and Clothing,4.0,product_feedback
643,the product is good but i want the bigger one,daraz.com.np,Fashion and Clothing,4.0,product_feedback
644,Nice bag but print chai halka time paxi kalo hudai janxa but overall quality is good,daraz.com.np,Fashion and Clothing,4.0,product_feedback
645,"Quality, design and looks all are great but thorai sano vo tara satisfied xa thank you",daraz.com.np,Fashion and Clothing,4.0,product_feedback
646,Sabai kura chai ramro xa tara yesko euta part chai break bha xa tesaile maile chai 4 star deko xu.,daraz.com.np,Fashion and Clothing,4.0,product_feedback
647,small in size but okay ??,daraz.com.np,Fashion and Clothing,4.0,product_feedback
648,Good Quality ?? uh can buy if uh want,daraz.com.np,Fashion and Clothing,4.0,product_feedback
649,Even though there is sharingan on the outside... there is cute ducks on the inside... I guess that why its 'unisex' Quality decent... better no overload the bag... Haven't seen any tears or scratches yet(been using it for few months now) Chains are working as it should... However the logo is little bit off from centre... Isn't noticeable usually...,daraz.com.np,Fashion and Clothing,4.0,product_feedback
650,Kinda smol ngl but it's not that bad,daraz.com.np,Fashion and Clothing,4.0,product_feedback
651,Not a bad product ?? It is as I expected ?? But size is a bit smaller ?? It is useable for stds of class 6 or 5?? But yes It Worth it?? Thankyou darazteam,daraz.com.np,Fashion and Clothing,4.0,product_feedback
652,Well naramro vanna mildaii na ?? size perfect xa bhitra ko plactic chai dheraii crunchy type xa ?? It's worth it haii,daraz.com.np,Fashion and Clothing,4.0,product_feedback
653,good quality according to it's cost.....,daraz.com.np,Fashion and Clothing,3.0,product_feedback
654,Quality is not so good but satisfaction product,daraz.com.np,Fashion and Clothing,3.0,product_feedback
655,Sab thik xa logo chai ulto raixa,daraz.com.np,Fashion and Clothing,3.0,product_feedback
656,thekai ho price anusar tera size last sano xaa sano size chhyenna vane na leenu hola,daraz.com.np,Fashion and Clothing,3.0,product_feedback
657,"according to the price, it's good",daraz.com.np,Fashion and Clothing,3.0,product_feedback
658,Design rw build tw thikai ho twrw size chai lastai sano vo yrr vai lai diyey mailey tw hyaa!,daraz.com.np,Fashion and Clothing,3.0,product_feedback
659,Bag sano vayo tara thik xa ani delivery pani 1 din dila aayo,daraz.com.np,Fashion and Clothing,3.0,delivery
660,kam xaina print uchekako xa,daraz.com.np,Fashion and Clothing,1.0,product_feedback
661,very good but not that much nice bcz it is so weak u should sew it nicely from now on we will not due to this problem,daraz.com.np,Fashion and Clothing,2.0,product_feedback
662,dui din bokne bittikai straps hru sab chuttiyo... bag banaune ma lagera banayera lyaye... ahile feri kineko 1 month ma chain sab bigirisakeko chha... looks nice but very bad build up,daraz.com.np,Fashion and Clothing,2.0,product_feedback
663,the deliver driver is very poor saturday pani open hunxa vanayra dhatxa ekcall phone uthaunna,daraz.com.np,Fashion and Clothing,2.0,delivery
664,Average product not like shown,daraz.com.np,Fashion and Clothing,2.0,product_feedback
665,2 mahina Mai bag ko condition yesto chha????? sabai book copies halda bag le nathamne raichha.,daraz.com.np,Fashion and Clothing,2.0,product_feedback
666,the printed design colour is not good,daraz.com.np,Fashion and Clothing,1.0,product_feedback
667,it's small and also used material is also bad for me,daraz.com.np,Fashion and Clothing,2.0,product_feedback
668,kasto narmaro ho photo ma aarkai lyauda aarkai Kati sano ho bag bani,daraz.com.np,Fashion and Clothing,1.0,product_feedback
669,very Light and Thin material..Totally disappointed ..,daraz.com.np,Fashion and Clothing,1.0,product_feedback
670,this is so bad product because this is toob small,daraz.com.np,Fashion and Clothing,1.0,product_feedback
671,not good bag as shown on pic . its too small . iam not satisfied with this bag .,daraz.com.np,Fashion and Clothing,1.0,product_feedback
672,wrost product ever i want my refunds???? what is these carelessness daraz we donesnt expect this from you,daraz.com.np,Fashion and Clothing,1.0,customer_service
673,Quality sab ramro thyo tara defective product parexa...,daraz.com.np,Fashion and Clothing,1.0,product_feedback
674,quality is good but its torn.....,daraz.com.np,Fashion and Clothing,1.0,product_feedback
675,It is good .But The charging plot is missing . It is not as same as shown in video. . Be careful before buying it .,daraz.com.np,Fashion and Clothing,2.0,product_feedback
676,Its actually good but it is too small,daraz.com.np,Fashion and Clothing,2.0,product_feedback
677,bad quality and mathi KO print 2 mahina mai matyo,daraz.com.np,Fashion and Clothing,1.0,product_feedback
678,Thik thak xa teti dherai ramro ni xina 5 din ma nai print nikliyo??,daraz.com.np,Fashion and Clothing,2.0,delivery
679,yes i have got but it is an ordinary bag and price is too high,daraz.com.np,Fashion and Clothing,5.0,product_feedback
680,Received different pattern and it wasn't big enough,daraz.com.np,Fashion and Clothing,5.0,product_feedback
681,"Its honestly great, the size is also perfect I love this the to daraz and the delivery man",daraz.com.np,Fashion and Clothing,5.0,delivery
682,bag was same as picture as expected,daraz.com.np,Fashion and Clothing,5.0,product_feedback
683,the bag is all good but the sound of the foam is too harsh,daraz.com.np,Fashion and Clothing,5.0,product_feedback
684,"Photo ma dekhako jasto white ma chaii payena ra red ma payo,tara photo ma white vanda red naii ramroo lagyo.Overall color,quality etc, sapaii ramraii lagyo.",daraz.com.np,Fashion and Clothing,5.0,product_feedback
685,"Medium range, average as per priced.",daraz.com.np,Fashion and Clothing,5.0,product_feedback
686,"bag was cool but the print on the top will just fade away. the print on the bottom was tilted. bou the size was perfect for me. overall, it's a good product.",daraz.com.np,Fashion and Clothing,5.0,product_feedback
687,It's good but too small bag,daraz.com.np,Fashion and Clothing,5.0,product_feedback
688,Sahi xa kta ho order hano sable,daraz.com.np,Fashion and Clothing,5.0,delivery
689,Bag chai soche vanda aali sano dekhe pani thikka ko xa??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
690,As I want it I get it thank you ?? very much for the delivery very fast thank you hajur lai MVP stores,daraz.com.np,Fashion and Clothing,5.0,delivery
691,?say not buy this. So duplicate. I dont wanna recommend you to buy this. Wire is so short. Kettle is so light weight and thin too,daraz.com.np,Home Appliances,5.0,product_feedback
692,Thank you and fast delivery.,daraz.com.np,Home Appliances,5.0,delivery
693,1800 waat KO bhaner 1500 watt KO pathayo that's not fare,daraz.com.np,Home Appliances,5.0,delivery
694,"Very much worth for the price. It is very quick to boil the water, saves time.",daraz.com.np,Home Appliances,5.0,product_feedback
695,I can't get my refund please do needful,daraz.com.np,Home Appliances,5.0,customer_service
